V759	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES
E894	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	TRASTORNOS ENDOCRINOS Y METABOLICOS CONSECUTIVOS A PROCEDIMIENTOS NO CLASIFICADOS EN OTRA PARTE
E895	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	TRASTORNOS ENDOCRINOS Y METABOLICOS CONSECUTIVOS A PROCEDIMIENTOS NO CLASIFICADOS EN OTRA PARTE
E896	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	TRASTORNOS ENDOCRINOS Y METABOLICOS CONSECUTIVOS A PROCEDIMIENTOS NO CLASIFICADOS EN OTRA PARTE
E898	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	TRASTORNOS ENDOCRINOS Y METABOLICOS CONSECUTIVOS A PROCEDIMIENTOS NO CLASIFICADOS EN OTRA PARTE
E899	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	TRASTORNOS ENDOCRINOS Y METABOLICOS CONSECUTIVOS A PROCEDIMIENTOS NO CLASIFICADOS EN OTRA PARTE
Y96X	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	AFECCION RELACIONADA CON EL TRABAJO
Y97X	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	AFECCION RELACIONADA CON LA CONTAMINACION AMBIENTAL
Y98X	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	AFECCION RELACIONADA CON EL ESTILO DE VIDA
Z000	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z001	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
X778	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES
X779	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES
X780	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
X781	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
X782	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
Z002	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z003	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z004	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z005	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z006	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
E90X	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	TRASTORNOS NUTRICIONALES Y METABOLICOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
Z008	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMEN GENERAL E INVESTIGACION DE PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z010	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z011	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z012	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z013	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
X783	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
X784	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
X785	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
X786	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
X787	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
X788	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
O688	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR SUFRIMIENTO FETAL
O689	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR SUFRIMIENTO FETAL
O690	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICAL
O691	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICAL
O692	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICAL
O693	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICAL
X789	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO CORTANTE
X790	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X791	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X792	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X793	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X794	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
O694	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICAL
O695	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICAL
O698	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICAL
O699	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	TRABAJO DE PARTO Y PARTO COMPLICADOS POR PROBLEMAS DEL CORDON UMBILICAL
O700	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	DESGARRO PERINEAL DURANTE EL PARTO
O701	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	DESGARRO PERINEAL DURANTE EL PARTO
Z014	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z015	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z016	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z017	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z018	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
O702	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	DESGARRO PERINEAL DURANTE EL PARTO
O703	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	DESGARRO PERINEAL DURANTE EL PARTO
O709	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	DESGARRO PERINEAL DURANTE EL PARTO
O710	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O711	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O712	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O713	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
X795	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X796	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X797	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X798	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X799	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO
X800	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
Z019	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OTROS EXAMENES ESPECIALES E INVESTIGACION DE  PERSONAS SIN QUEJAS O SIN DIAGNOSTICO INFORMADO
Z020	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
Z021	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
Z022	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
Z023	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
V760	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
V761	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
V762	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
V763	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
V764	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
T863	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	FALLA Y RECHAZO DEL TRASPLANTE DE ORGANOS Y TEJIDOS
T864	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	FALLA Y RECHAZO DEL TRASPLANTE DE ORGANOS Y TEJIDOS
T868	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	FALLA Y RECHAZO DEL TRASPLANTE DE ORGANOS Y TEJIDOS
T869	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	FALLA Y RECHAZO DEL TRASPLANTE DE ORGANOS Y TEJIDOS
T870	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	COMPLICACIONES PECULIARES DE LA REINSERCION Y AMPUTACION
X801	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
X802	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
X803	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
X804	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
X805	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
O714	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O715	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O716	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O717	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O718	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O719	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO TRAUMA OBSTETRICO
O720	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	HEMORRAGIA POSTPARTO
T871	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	COMPLICACIONES PECULIARES DE LA REINSERCION Y AMPUTACION
T872	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	COMPLICACIONES PECULIARES DE LA REINSERCION Y AMPUTACION
T873	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	COMPLICACIONES PECULIARES DE LA REINSERCION Y AMPUTACION
T874	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	COMPLICACIONES PECULIARES DE LA REINSERCION Y AMPUTACION
T875	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	COMPLICACIONES PECULIARES DE LA REINSERCION Y AMPUTACION
Z024	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
Z025	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
Z026	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
Z027	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
Z028	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
O721	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	HEMORRAGIA POSTPARTO
O722	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	HEMORRAGIA POSTPARTO
O723	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	HEMORRAGIA POSTPARTO
O730	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	RETENCION DE LA PLACENTA O DE LAS MEMBRANAS, SIN HEMORRAGIA
O731	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	RETENCION DE LA PLACENTA O DE LAS MEMBRANAS, SIN HEMORRAGIA
O740	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PARTO Y EL PARTO
V765	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
V766	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
V767	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
V769	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR
V770	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE AUTOBUS LESIONADO POR COLISION CON OBJETO ESTACIONADO O FIJO
X806	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
X807	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
X808	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
X809	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO
X810	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO
T876	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	COMPLICACIONES PECULIARES DE LA REINSERCION Y AMPUTACION
T880	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	OTRAS COMPLICACIONES DE LA ATENCION MEDICA Y QUIRURGICA, NO CLASIFICADAS EN OTRA PARTE
T881	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	OTRAS COMPLICACIONES DE LA ATENCION MEDICA Y QUIRURGICA, NO CLASIFICADAS EN OTRA PARTE
T882	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	OTRAS COMPLICACIONES DE LA ATENCION MEDICA Y QUIRURGICA, NO CLASIFICADAS EN OTRA PARTE
T883	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	OTRAS COMPLICACIONES DE LA ATENCION MEDICA Y QUIRURGICA, NO CLASIFICADAS EN OTRA PARTE
O741	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PARTO Y EL PARTO
O742	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PARTO Y EL PARTO
O743	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PARTO Y EL PARTO
O744	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PARTO Y EL PARTO
O745	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PARTO Y EL PARTO
O746	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	COMPLICACIONES DE LA ANESTESIA ADMINISTRADA DURANTE EL TRABAJO DE PARTO Y EL PARTO
Z029	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	EXAMENES Y CONTACTOS PARA FINES ADMINISTRATIVOS
Z030	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OBSERVACION Y EVALUACION MEDICAS POR SOSPECHA DE ENFERMEDADES Y AFECCIONES, DESCARTADAS
Z031	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OBSERVACION Y EVALUACION MEDICAS POR SOSPECHA DE ENFERMEDADES Y AFECCIONES, DESCARTADAS
Z032	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OBSERVACION Y EVALUACION MEDICAS POR SOSPECHA DE ENFERMEDADES Y AFECCIONES, DESCARTADAS
Z033	FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD Y CONTACTO CON LOS SERVICIOS DE SALUD (Z00-Z99)	OBSERVACION Y EVALUACION MEDICAS POR SOSPECHA DE ENFERMEDADES Y AFECCIONES, DESCARTADAS
X811	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO
X812	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO
X813	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO
X814	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO
X815	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	LESION AUTOINFLINGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO
